Exact,VQE,Diff%,COBYLA
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,5.865269481649669
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.3949962399246028
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.361862199119015
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.6682442308957848
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.2176622677593736
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.3169574208286
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.774386155209518
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.844696557850165
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.01266559804207
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.8863644382259595
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.5843130991701573
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.6384149164972577
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.081003889028704
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.4051305878760045
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.323841638822259
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.08599141633794627
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.20074627055396999
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.1814826076372631
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.023757102091695
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.1603126358388236
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.09846564125829715
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.10527108785680994
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.2727910241769598
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.2668820836591088
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.24979878504193653
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.2500931375150408
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.07999391744957585
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.09177873296176031
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0784248480419718
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.009494656066569185
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.03853612419069208
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.06704391397611253
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.029902118278701373
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.03784067874562069
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.048804791734735176
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.021064651362695308
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.010165079887485717
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.02141322146875968
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.008076583747571142
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.006780798008758637
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.00756487030889641
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.020376114122026223
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.007229943609497802
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.007226017939419904
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.004868663673412321
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0021142021837947667
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.005559883784610697
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0028005305190603735
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0082185155414507
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.004318238049227041
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.001567486982927413
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0013158847260870132
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0012865986365522275
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0026763304585317726
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0021139372885512486
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0012466695504995684
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0017031342721098852
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0019307539961532783
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0012103577038722335
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0033328039751197025
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0007659471159700004
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.00028112741991837
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.00038948578944619783
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0002246788909214814
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0008101649388834176
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0004454077505018361
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.0004843587193015253
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.7931347877642168e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.5180674239067002e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.519073557749607e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,0.00011394421140131783
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.6844099435006115e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,9.177640244217855e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.072963928423377e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,6.132473881237388e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,7.278352150308365e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.2317929184723084e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.36178349314531e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.6728540552790605e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,6.665209427936247e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.346143217759391e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.9262379291618004e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,9.125475780358272e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.822620125326637e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,9.223416921777527e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.69232016414378e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.1814137820032045e-05
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.494417412319706e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,8.127931891088735e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.7782522232253655e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.5418393299881927e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.3920148873580729e-06
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.207152673960877e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.1789691622965393e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.06170003735906e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,6.292462177981406e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,7.034990012755316e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.9924450445074626e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.454043605519928e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.731218998799136e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,2.0395209965329286e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.6700590244056457e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,7.056109563308155e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,8.70920668916142e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.5880557402425666e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,1.0075892387106933e-07
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,4.361693939358702e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,9.071055639964243e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.882092869389453e-08
-0.015001751701144705,-0.015001719454595275,-0.00021495189410594367,3.224654943068117e-08
